stop_id,name,lat,lon,parent_id
101707,ALLERTON AV/FISH AV,  40.865250, -73.847326,101707
101708,ALLERTON AV/MORGAN AV,  40.865206, -73.845418,101708
101709,ALLERTON AV/EASTCHESTER RD,  40.865122, -73.843544,101709
101710,ALLERTON AV/WOODHULL AV,  40.865117, -73.841253,101710
101711,ALLERTON AV/WESTERVELT AV,  40.865048, -73.839404,101711
101712,ALLERTON AV/LODOVICK AV,  40.865011, -73.837152,101712
101713,BARTOW AV/GUNTHER AV,  40.866986, -73.837144,101713
101714,BARTOW AV/ELY AV,  40.867880, -73.834403,101714
101715,BARTOW AV/EDSON AV,  40.868251, -73.832970,101715
101716,BAYCHESTER AV/ALDRICH ST,  40.870653, -73.832575,101716
101717,BAYCHESTER AV/DONIZETTI PL,  40.876369, -73.833678,101717
101718,BAYCHESTER AV/DARROW PL,  40.878523, -73.832844,101718
101719,DREISER LOOP/CO-OP CITY BL,  40.877870, -73.829667,101719
101721,DREISER LOOP/DEBS PL,  40.876987, -73.828071,101721
101722,DREISER LOOP/CO-OP CITY BL,  40.878340, -73.828057,101719
101723,CO-OP CITY BL/CARVER LOOP #2,  40.879403, -73.824941,101723
101724,CO-OP CITY BL/BELLAMY LOOP N,  40.873809, -73.824572,101724
101725,CO-OP CITY BL/BELLAMY LOOP S,  40.871926, -73.824762,101725
101726,ASCH LOOP/CO-OP CITY BL,  40.870598, -73.826230,101726
101727,ASCH LOOP/ALCOTT PL,  40.871472, -73.830409,101727
101728,ASCH LOOP/BARTOW AV,  40.869291, -73.830611,101728
101729,HUTCHINSON RVR PKY/EINSTEIN LOOP N,  40.865445, -73.823763,101729
101730,HUTCHINSON RVR PKY/EINSTEIN LOOP S,  40.864524, -73.824593,101730
101731,HUNTER AV/BOLLER AV,  40.862332, -73.825571,101731
101732,ERSKINE PL/EARHART LA,  40.860826, -73.822669,101732
101734,EARHART LA/ERSKINE PL,  40.861114, -73.822549,101734
101735,HUNTER AV/EARHART LA,  40.861998, -73.824444,101735
101737,HUTCHINSON RVR PY E/EINSTEIN LOOP S,  40.865014, -73.823880,101737
101738,HUTCHINSON RVR PY E/EINSTEIN LOOP N,  40.866014, -73.822984,101738
101739,BARTOW AV/CO-OP CITY BL,  40.869598, -73.828714,101739
101740,ASCH LOOP/BARTOW AV,  40.869391, -73.830561,101728
101742,ASCH LOOP/CO-OP CITY BL,  40.870438, -73.826121,101726
101743,CO-OP CITY BL/BELLAMY LOOP N,  40.874344, -73.824318,101724
101744,CO-OP CITY BL/PEARTREE AV,  40.879940, -73.823842,101744
101745,CO-OP CITY BL/CARVER LOOP  #1,  40.879271, -73.825859,101745
101746,DREISER LOOP/CO-OP CITY BL,  40.878033, -73.828228,101719
101747,DREISER LOOP/DEBS PL,  40.876768, -73.828427,101721
101749,DREISER LOOP/CO-OP CITY BL,  40.878092, -73.829435,101719
101750,BAYCHESTER AV/DARROW PL,  40.878629, -73.833054,101718
101751,BAYCHESTER AV/DONIZETTI PL,  40.876299, -73.833911,101717
101752,BAYCHESTER AV/ALDRICH ST,  40.869901, -73.832508,101716
101754,BARTOW AV/BRUNNER AV,  40.867487, -73.835816,101754
101755,GUNTHER AV/BARTOW AV,  40.866525, -73.837151,101755
101756,ALLERTON AV/WESTERVELT AV,  40.865177, -73.839927,101711
101757,ALLERTON AV/EASTCHESTER RD,  40.865249, -73.843225,101709
101758,ALLERTON AV/MORGAN AV,  40.865275, -73.845204,101708
101759,ALLERTON AV/FISH AV,  40.865312, -73.847149,101707
101760,ALLERTON AV/WILSON AV,  40.865403, -73.848955,101706
101761,ALLERTON AV/PEARSALL AV,  40.865424, -73.851827,101705
101762,ALLERTON AV/HERING AV,  40.865463, -73.854247,101704
101763,ALLERTON AV/LACONIA AV,  40.865536, -73.856258,101703
101764,ALLERTON AV/HONE AV,  40.865540, -73.858172,101702
101765,ALLERTON AV/WILLIAMSBRIDGE RD,  40.865566, -73.860240,101765
101766,ALLERTON AV/BOSTON RD,  40.865584, -73.861939,101766
101767,ALLERTON AV/MATTHEWS AV,  40.865554, -73.862986,101767
101768,ALLERTON AV/HOLLAND AV,  40.865501, -73.865827,101698
101769,ALLERTON AV/WHITE PLAINS RD,  40.865506, -73.867871,101697
101770,ALLERTON AV/BARKER AV,  40.865457, -73.869611,101770
101771,KAZIMIROFF BL/BOTANICAL GARDENS,  40.866880, -73.880788,101771
101772,BEDFORD PK BL/WEBSTER AV,  40.867870, -73.884020,101694
101773,BEDFORD PK BL/MARION AV,  40.869079, -73.884712,101693
101774,BEDFORD PK BL/BRIGGS AV,  40.870705, -73.886044,101774
101779,JEROME AV/MORRIS AV,  40.871238, -73.893480,101688
101780,JEROME AV/E 196 ST,  40.869346, -73.896007,101687
101781,JEROME AV/W KINGSBRIDGE RD,  40.867595, -73.897384,101781
101784,W FARMS RD/WESTCHESTER AV,  40.824973, -73.891436,101784
101794,MORRISON AV/WESTCHESTER AV,  40.829097, -73.874570,101794
101795,MORRISON AV/WATSON AV,  40.826763, -73.874022,101795
101796,WATSON AV/SOUNDVIEW AV,  40.826922, -73.871366,101796
101797,WATSON AV/CROES AV,  40.827146, -73.869681,101797
101798,ROSEDALE AV/1055 ROSEDALE AV,  40.826282, -73.868187,101798
101799,ROSEDALE AV/BRUCKNER BL,  40.824475, -73.867678,101799
101800,ROSEDALE AV/STORY AV,  40.823180, -73.867373,101800
101811,SOUNDVIEW AV/PATTERSON AV,  40.813436, -73.857956,101811
101812,SOUNDVIEW AV/OBRIEN AV,  40.811422, -73.856175,101812
101813,SOUNDVIEW AV/GILDERSLEEVE AV,  40.809388, -73.855424,101813
101814,SOUNDVIEW AV/NEWMAN AV,  40.808251, -73.853680,101814
101819,SOUNDVIEW AV/STEPHENS AV,  40.807868, -73.852716,101819
101820,SOUNDVIEW AV/GILDERSLEEVE AV,  40.809537, -73.855302,101813
101821,SOUNDVIEW AV/O'BRIEN AV,  40.811317, -73.855945,101821
101822,SOUNDVIEW AV/PATTERSON AV,  40.813647, -73.857877,101811
101833,ROSEDALE AV/STORY AV,  40.823446, -73.867159,101800
101834,ROSEDALE AV/BRUCKNER BL,  40.824729, -73.867544,101799
101835,ROSEDALE AV/1040 ROSEDALE AV,  40.826424, -73.867764,101835
101836,WATSON AV/ROSEDALE AV,  40.827433, -73.868709,101836
101837,WATSON AV/CROES AV,  40.827185, -73.870545,101797
101838,WATSON AV/METCALF AV,  40.827014, -73.871810,101838
101839,MORRISON AV/WATSON AV,  40.827024, -73.873844,101795
101840,MORRISON AV/WESTCHESTER AV,  40.829402, -73.874506,101794
101861,E GUN HILL RD/TRYON AV,  40.880021, -73.876415,101861
101862,E GUN HILL RD/PUTNAM PL,  40.879376, -73.875047,101862
101863,E GUN HILL RD/HULL AV,  40.878753, -73.873097,101863
101865,E GUN HILL RD/OLINVILLE AV,  40.877767, -73.868186,101865
101866,E GUN HILL RD/WHITE PLAINS RD,  40.877136, -73.865806,101866
101867,E GUN HILL RD/BARNES AV,  40.876006, -73.862295,101867
101868,E GUN HILL RD/BRONXWOOD AV,  40.875384, -73.860207,101868
101869,E GUN HILL RD/PAULDING AV,  40.874562, -73.857673,101869
101870,E GUN HILL RD/LACONIA AV,  40.873725, -73.855000,101870
101871,E GUN HILL RD/HERING AV,  40.873109, -73.853148,101871
101872,E GUN HILL RD/PEARSALL AV,  40.872503, -73.851272,101872
101873,E GUN HILL RD/BURKE AV,  40.871794, -73.849000,101873
101874,E GUN HILL RD/YOUNG AV,  40.871108, -73.847536,101874
101875,E GUN HILL RD/DEWITT PL,  40.869944, -73.845334,101875
101876,E GUN HILL RD/EASTCHESTER RD,  40.868531, -73.842619,101876
101877,E GUN HILL RD/ARNOW AV,  40.867767, -73.841165,101877
101923,E GUN HILL RD/KINGSLAND AV,  40.866787, -73.839102,101923
101924,E GUN HILL RD/EASTCHESTER RD,  40.868414, -73.842234,101876
101925,E GUN HILL RD/KNAPP ST,  40.869900, -73.845094,101925
101926,E GUN HILL RD/FISH AV,  40.871022, -73.847215,101926
101927,E GUN HILL RD/BURKE AV,  40.871610, -73.848368,101873
101928,E GUN HILL RD/GIVAN AV,  40.872806, -73.851964,101928
101929,E GUN HILL RD/BOSTON RD,  40.873478, -73.854028,101929
101930,E GUN HILL RD/LACONIA AV,  40.874146, -73.856096,101870
101931,E GUN HILL RD/PAULDING AV,  40.874873, -73.858386,101869
101933,E GUN HILL RD/BARNES AV,  40.876157, -73.862529,101867
101934,E GUN HILL RD/WHITE PLAINS RD,  40.877350, -73.866065,101866
101937,E GUN HILL RD/HULL AV,  40.878982, -73.873873,101863
101938,E GUN HILL RD/TRYON AV,  40.880455, -73.877142,101861
101956,WEBSTER AV/E 204 ST,  40.871368, -73.876451,101956
101958,WEBSTER AV/E GUN HILL AV,  40.878381, -73.871586,101958
101964,BOSTON RD/E GUN HILL RD,  40.873621, -73.853019,101964
101965,BOSTON RD/WILSON AV,  40.875626, -73.850179,101965
101966,BOSTON RD/SEYMOUR AV,  40.876247, -73.848442,101966
101967,BOSTON RD/EASTCHESTER RD,  40.877114, -73.845761,101967
101968,BOSTON RD/KINGSLAND AV,  40.878094, -73.844345,101968
101969,BOSTON RD/WICKHAM AV,  40.879585, -73.842255,101969
101970,BOSTON RD/ELY AV,  40.880436, -73.840661,101970
101971,BOSTON RD/BAYCHESTER AV,  40.881100, -73.838877,101971
101972,BOSTON RD/BIVONA ST,  40.884227, -73.833188,101972
101973,BOSTON RD/STEENWICK AV,  40.884598, -73.831430,101973
101975,PEARTREE AV/GIVAN AV,  40.881666, -73.823266,101975
102010,BOSTON RD/BIVONA ST,  40.884337, -73.833575,101972
102011,BOSTON RD/BAYCHESTER AV,  40.881343, -73.838673,101971
102012,BOSTON RD/GRACE AV,  40.880519, -73.841037,102012
102013,BOSTON RD/BRUNER AV,  40.879687, -73.842526,102013
102014,BOSTON RD/TIEMANN AV,  40.878646, -73.844040,102014
102015,BOSTON RD/EASTCHESTER RD,  40.876926, -73.847034,101967
102016,BOSTON RD/SEYMOUR AV,  40.876089, -73.849600,101966
102017,BOSTON RD/WILSON AV,  40.875276, -73.851218,101965
102030,BAINBRIDGE AV/E 206 ST,  40.875060, -73.879546,102030
102034,EASTCHESTER RD/WATERS PL,  40.846764, -73.844552,102034
102037,EASTCHESTER RD/MORRIS PK AV,  40.851322, -73.844096,102037
102038,EASTCHESTER RD/WILKINSON AV,  40.852850, -73.843149,102038
102039,EASTCHESTER RD/SEMINOLE ST,  40.854972, -73.843636,102039
102041,EASTCHESTER RD/PELHAM PY,  40.858021, -73.843296,102041
102042,EASTCHESTER RD/ASTOR AV,  40.859826, -73.842931,102042
102043,EASTCHESTER RD/WARING AV,  40.861218, -73.843130,102043
102044,EASTCHESTER RD/MACE AV,  40.863101, -73.843306,102044
102045,EASTCHESTER RD/ALLERTON AV,  40.865561, -73.843228,102045
102046,EASTCHESTER RD/SCHORR PL,  40.867020, -73.842892,102046
102047,EASTCHESTER RD/E GUN HILL RD,  40.868203, -73.842394,102047
102048,EASTCHESTER RD/ADEE AV,  40.869745, -73.842708,102048
102049,EASTCHESTER RD/HAMMERSLEY AV,  40.871651, -73.843579,102049
102050,EASTCHESTER RD/BURKE AV,  40.873395, -73.844283,102050
102051,EASTCHESTER RD/GIVAN AV,  40.875057, -73.845176,102051
102052,EASTCHESTER RD/BOSTON RD,  40.876933, -73.846195,102052
102053,EASTCHESTER RD/CHESTER ST,  40.879281, -73.847463,102053
102054,EASTCHESTER RD/NEEDHAM AV,  40.880100, -73.847906,102054
102055,EASTCHESTER RD/E 222 ST,  40.881111, -73.848453,102055
102056,E 225 ST/LACONIA AV,  40.884010, -73.848902,102056
102059,E 229 ST/SCHIEFFELIN AV,  40.885334, -73.843395,102059
102061,LACONIA AV/GRENADA PL,  40.888036, -73.846719,102061
102062,LACONIA AV/E 233 ST,  40.889580, -73.845869,102062
102064,E 233 ST/BUSSING AV,  40.892319, -73.853694,102064
102065,E 233 ST/WHITE PLAINS RD,  40.893630, -73.857771,102065
102066,E 233 ST/CARPENTER AV,  40.894531, -73.860608,102066
102071,E 233 ST/BRONX BL,  40.894413, -73.860927,102071
102072,E 233 ST/WHITE PLAINS RD,  40.893135, -73.856867,102065
102073,E 233 ST/BUSSING AV,  40.892152, -73.853665,102064
102074,E 233 ST/PAULDING AV,  40.890432, -73.848377,102074
102075,LACONIA AV/E 232 ST,  40.888826, -73.846537,102075
102076,LACONIA AV/E 230 ST,  40.887814, -73.847100,102076
102077,E 229 ST/LACONIA AV,  40.886768, -73.847051,102077
102079,E 229 ST/SCHIEFFELIN AV,  40.884696, -73.842912,102059
102081,E 225 ST/SCHIEFFELIN PL,  40.882492, -73.844913,102081
102083,LACONIA AV/E 225 ST,  40.883983, -73.849586,102083
102084,EASTCHESTER RD/NEEDHAM AV,  40.880177, -73.848195,102054
102085,EASTCHESTER RD/CHESTER ST,  40.878752, -73.847424,102053
102086,EASTCHESTER RD/BOSTON RD,  40.877142, -73.846553,102052
102087,EASTCHESTER RD/GIVAN AV,  40.874365, -73.845051,102051
102088,EASTCHESTER RD/BURKE AV,  40.872687, -73.844209,102050
102089,EASTCHESTER RD/HAMMERSLEY AV,  40.870880, -73.843523,102049
102090,EASTCHESTER RD/E GUN HILL RD,  40.868867, -73.842454,102047
102092,EASTCHESTER RD/ALLERTON AV,  40.864834, -73.843483,102045
102093,EASTCHESTER RD/MACE AV,  40.862435, -73.843535,102044
102094,EASTCHESTER RD/WARING AV,  40.860560, -73.843269,102043
102095,EASTCHESTER RD/ASTOR AV,  40.859176, -73.843077,102042
102097,EASTCHESTER RD/PELHAM PY,  40.857840, -73.843611,102041
102098,EASTCHESTER RD/SEMINOLE ST,  40.854154, -73.843652,102039
102099,EASTCHESTER RD/WILKINSON AV,  40.852875, -73.843453,102038
102100,EASTCHESTER RD/MORRIS PK AV,  40.851350, -73.844321,102037
102107,LINCOLN AV/E 138 ST,  40.810859, -73.927181,102107
102108,MORRIS AV/E 140 ST,  40.812874, -73.925782,102108
102111,MORRIS AV/E 149 ST,  40.817702, -73.922512,102111
102112,MORRIS AV/E 151 ST,  40.819068, -73.921953,102112
102113,MORRIS AV/E 153 ST,  40.820538, -73.921297,102113
102114,MORRIS AV/E 156 ST,  40.821933, -73.920463,102114
102115,MORRIS AV/E 158 ST,  40.824098, -73.919181,102115
102116,MORRIS AV/E 161 ST,  40.825859, -73.918203,102116
102117,MORRIS AV/E 163 ST,  40.827494, -73.917305,102117
102118,MORRIS AV/E 165 ST,  40.829536, -73.916171,102118
102119,MORRIS AV/E 166 ST,  40.830416, -73.915671,102119
102121,MORRIS AV/E 167 ST,  40.832995, -73.914154,102121
102122,MORRIS AV/E 169 ST,  40.835569, -73.912640,102122
102123,MORRIS AV/E 170 ST,  40.838216, -73.911123,102123
102124,MORRIS AV/E 171 ST,  40.839242, -73.910481,102124
102125,MORRIS AV/E 172 ST,  40.840430, -73.909779,102125
102127,MORRIS AV/E 174 ST,  40.844720, -73.909270,102127
102128,E 175 ST/WALTON AV,  40.847219, -73.911049,102128
102129,E 175 ST/JEROME AV,  40.847623, -73.912155,102129
102130,JEROME AV/E 176 ST,  40.848547, -73.911669,102130
102131,JEROME AV/E 177 ST,  40.850092, -73.910575,102131
102132,JEROME AV/E TREMONT AV,  40.851642, -73.909268,102132
102133,JEROME AV/E BURNSIDE AV,  40.853696, -73.907371,102133
102134,JEROME AV/E 181 ST,  40.855695, -73.905639,102134
102135,JEROME AV/E 182 ST,  40.857226, -73.904521,102135
102136,JEROME AV/E 183 ST,  40.858603, -73.903684,102136
102137,JEROME AV/NORTH ST,  40.859514, -73.903126,102137
102138,JEROME AV/E 184 ST,  40.860449, -73.902554,102138
102139,JEROME AV/E FORDHAM RD,  40.862611, -73.901104,102139
102140,JEROME AV/E 192 ST,  40.865447, -73.898909,102140
102141,JEROME AV/E KINGSBRIDGE RD,  40.867364, -73.897410,102141
102143,W 195 ST/JEROME AV,  40.868574, -73.896804,102143
102145,JEROME AV/W 192 ST,  40.865702, -73.898866,102145
102146,JEROME AV/W FORDHAM RD,  40.862916, -73.901024,102146
102147,JEROME AV/W 184 ST,  40.860688, -73.902550,102147
102148,JEROME AV/NORTH ST,  40.859755, -73.903122,102137
102149,JEROME AV/W 183 ST,  40.858461, -73.903912,102149
102150,JEROME AV/W 182 ST,  40.857163, -73.904702,102150
102151,JEROME AV/W 181 ST,  40.855896, -73.905564,102151
102152,JEROME AV/W BURNSIDE AV,  40.853965, -73.907288,102152
102153,JEROME AV/W TREMONT AV,  40.851957, -73.909141,102153
102159,MORRIS AV/E MT EDEN AV,  40.842446, -73.909674,102159
102160,MORRIS AV/E 172 ST,  40.839906, -73.910244,102125
102161,MORRIS AV/E 171 ST,  40.838807, -73.910890,102124
102162,MORRIS AV/E 170 ST,  40.838063, -73.911330,102123
102163,MORRIS AV/E 169 ST,  40.835026, -73.913127,102122
102164,MORRIS AV/E 167 ST,  40.832984, -73.914312,102121
102165,MORRIS AV/MC CLELLAN ST,  40.831451, -73.915225,102165
102166,MORRIS AV/E 166 ST,  40.830639, -73.915699,102119
102167,MORRIS AV/E 165 ST,  40.829014, -73.916660,102118
102168,MORRIS AV/E 163 ST,  40.826993, -73.917743,102117
102169,MORRIS AV/E 161 ST,  40.825265, -73.918675,102116
102170,MORRIS AV/E 158 ST,  40.824001, -73.919371,102115
102171,MORRIS AV/E 156 ST,  40.822144, -73.920401,102114
102172,MORRIS AV/E 153 ST,  40.819905, -73.921718,102113
102173,MORRIS AV/E 151 ST,  40.818523, -73.922349,102112
102174,MORRIS AV/E 149 ST,  40.817542, -73.922753,102111
102176,MORRIS AV/E 140 ST,  40.812710, -73.926038,102108
102185,E 138 ST/GRAND CONCOURSE,  40.813217, -73.930599,102185
102187,E 138 ST/LINCOLN AV,  40.810745, -73.926810,102187
102188,E 138 ST/ALEXANDER AV,  40.809818, -73.924783,102188
102189,E 138 ST/WILLIS AV,  40.808859, -73.922533,102189
102190,E 138 ST/BROOK AV,  40.807333, -73.918901,102190
102191,E 138 ST/ST ANNS AV,  40.806642, -73.917271,102191
102192,E 138 ST/CYPRESS AV,  40.805550, -73.914666,102192
102193,E 138 ST/JACKSON AV,  40.804814, -73.912944,102193
102195,E 138 ST/WALNUT AV,  40.802794, -73.908667,102195
102204,E 138 ST/BRUCKNER BL,  40.804396, -73.911464,102204
102205,E 138 ST/JACKSON AV,  40.805059, -73.913099,102193
102206,E 138 ST/CYPRESS AV,  40.805785, -73.914832,102192
102207,E 138 ST/ST ANNS AV,  40.806829, -73.917302,102191
102208,E 138 ST/BROOK AV,  40.807781, -73.919551,102190
102209,E 138 ST/WILLIS AV,  40.809339, -73.923237,102189
102210,E 138 ST/ALEXANDER AV,  40.810043, -73.924934,102188
102212,E 138 ST/3 AV,  40.811467, -73.927613,101074
102223,BAINBRIDGE AV/E FORDHAM RD,  40.862264, -73.893300,102223
102224,BAINBRIDGE AV/E 194 ST,  40.864895, -73.891929,102224
102225,BAINBRIDGE AV/E 196 ST,  40.866839, -73.890056,102225
102226,BAINBRIDGE AV/E 198 ST,  40.868670, -73.887935,102226
102227,BAINBRIDGE AV/BEDFORD PK BL,  40.870411, -73.885159,102227
102229,BAINBRIDGE AV/E MOSHOLU PY N,  40.872945, -73.880558,102229
102230,BAINBRIDGE AV/E 204 ST,  40.873597, -73.879307,102230
102242,KATONAH AV/E 234 ST,  40.897198, -73.867080,102242
102243,KATONAH AV/E 237 ST,  40.899246, -73.867417,102243
102244,KATONAH AV/E 239 ST,  40.900605, -73.867714,102244
102246,VAN CORTLANDT PK E/E 242 ST,  40.902449, -73.868204,102246
102247,KATONAH AV/E 239 ST,  40.900042, -73.867694,102244
102248,KATONAH AV/E 237 ST,  40.898654, -73.867438,102243
102249,KATONAH AV/E 234 ST,  40.897064, -73.867143,102242
102260,BAINBRIDGE AV/E MOSHOLU PY N,  40.872927, -73.880642,102229
102262,BAINBRIDGE AV/E 201 ST,  40.871195, -73.884106,102262
102264,VALENTINE AV/E 199 ST,  40.870641, -73.888015,102264
102265,VALENTINE AV/E 198 ST,  40.869290, -73.890186,102265
102266,VALENTINE AV/E 196 ST,  40.867170, -73.892120,102266
102267,VALENTINE AV/E 194 ST,  40.865533, -73.893229,102267
102269,VALENTINE AV/E FORDHAM RD,  40.862431, -73.895859,102269
102279,E 167 ST/RIVER AV,  40.835522, -73.920919,102279
102281,E 167 ST/GRAND CONCOURSE,  40.834222, -73.917260,102281
102283,E 167 ST/MORRIS AV,  40.833264, -73.914262,102283
102285,E 167 ST/FINDLAY AV,  40.831039, -73.912926,102285
102287,WEBSTER AV/E 167 ST,  40.831044, -73.910249,102287
102289,E 168 ST/PARK AV,  40.831725, -73.908221,102289
102290,E 168 ST/ 3 AV,  40.831037, -73.906033,102290
102292,E 168 ST/FRANKLIN AV,  40.830329, -73.903760,102292
102294,E 169 ST/BOSTON RD,  40.831173, -73.900555,102294
102295,E 169 ST/UNION AV,  40.829837, -73.898497,102295
102296,E 169 ST/PROSPECT AV,  40.829136, -73.897241,102296
102298,E 169 ST/TIFFANY ST,  40.827750, -73.894761,102298
102304,E 167 ST/BRYANT AV,  40.826804, -73.889273,102304
102306,E 167 ST/SOUTHERN BL,  40.826825, -73.892087,102306
102308,E 169 ST/INTERVALE AV,  40.828462, -73.895692,102308
102310,E 169 ST/PROSPECT AV,  40.829707, -73.897916,102296
102311,E 169 ST/BOSTON RD,  40.831137, -73.900009,102294
102313,FRANKLIN AV/E 169 ST,  40.831506, -73.902238,102313
102314,FRANKLIN AV/E 168 ST,  40.830484, -73.903519,102314
102316,E 168 ST/3 AV,  40.831265, -73.906228,102316
102318,E 168 ST/PARK AV,  40.831945, -73.908319,102289
102319,WEBSTER AV/E 168 ST,  40.831809, -73.909943,102319
102320,WEBSTER AV/E 167 ST,  40.830888, -73.910470,102287
102322,E 167 ST/FINDLAY AV,  40.831227, -73.913162,102285
102324,E 167 ST/MORRIS AV,  40.833489, -73.914491,102283
102326,E 167 ST/GRAND CONCOURSE,  40.834495, -73.917284,102281
102328,E 167 ST/RIVER AV,  40.835974, -73.921832,102279
102329,EDWARD L GRANT HY/W 169 ST,  40.838324, -73.921839,102329
102330,EDWARD L GRANT HY/JESUP AV,  40.840919, -73.921761,102330
102356,W TREMONT AV/GRAND AV,  40.849981, -73.913163,102356
102357,W TREMONT AV/W 177 ST,  40.850656, -73.912158,102357
102358,W TREMONT AV/DAVIDSON AV,  40.851898, -73.910388,102358
102359,E TREMONT AV/JEROME AV,  40.851512, -73.908889,102359
102360,E TREMONT AV/MORRIS AV,  40.850828, -73.907758,102360
102361,E TREMONT AV/GRAND CONCOURSE,  40.849534, -73.906343,102361
102363,E TREMONT AV/ANTHONY AV,  40.848538, -73.902925,102363
102364,WEBSTER AV/E TREMONT AV,  40.848051, -73.900694,102364
102367,WEBSTER AV/E 179 ST,  40.851494, -73.898534,102367
102369,E 180 ST/WASHINGTON AV,  40.851224, -73.895240,102369
102370,E 180 ST/BATHGATE AV,  40.850828, -73.894489,102370
102373,E 180 ST/CROTONA AV,  40.847882, -73.888519,102373
102375,E 180 ST/SOUTHERN BL,  40.846004, -73.884698,102375
102385,HOE AV/E 174 ST,  40.837187, -73.886820,102385
102386,E 174 ST/LONGFELLOW AV,  40.835974, -73.883921,102386
102387,E 174 ST/BRONX RIVER AV,  40.834207, -73.878890,102387
102388,E 174 ST/MANOR AV,  40.833736, -73.877073,102388
102389,E 174 ST/HARROD AV,  40.834030, -73.874857,102389
102390,E 174 ST/FTELEY AV,  40.834384, -73.872323,102390
102391,ROSEDALE AV/E 174 ST,  40.835260, -73.869957,102391
102394,WHITE PLAINS RD/WESTCHESTER AV,  40.833064, -73.862876,102394
102395,WHITE PLAINS RD/GLEASON AV,  40.830186, -73.861599,102395
102396,WHITE PLAINS RD/WATSON AV,  40.828107, -73.860660,102396
102401,SEWARD AV/PUGSLEY AV,  40.820276, -73.854184,102401
102411,RANDALL AV/OLMSTEAD AV,  40.818675, -73.851558,102411
102412,PUGSLEY AV/RANDALL AV,  40.818588, -73.854134,102412
102413,PUGSLEY AV/SEWARD AV,  40.820192, -73.854506,102413
102416,WHITE PLAINS RD/STORY AV,  40.824575, -73.858807,102416
102417,WHITE PLAINS RD/BRUCKNER BL,  40.826578, -73.859753,102417
102418,WHITE PLAINS RD/WATSON AV,  40.828688, -73.860722,102396
102419,WHITE PLAINS RD/GLEASON AV,  40.830809, -73.861634,102395
102423,E 174 ST/ST LAWRENCE AV,  40.834886, -73.867895,102423
102424,E 174 ST/ROSEDALE AV,  40.834730, -73.870398,102424
102425,E 174 ST/CROES AV,  40.834532, -73.872247,102425
102426,E 174 ST/HARROD AV,  40.834143, -73.875226,102389
102427,E 174 ST/MANOR AV,  40.833862, -73.877286,102388
102428,E 174 ST/BRONX RIVER AV,  40.834405, -73.879023,102387
102429,E 174 ST/BOONE AV,  40.836100, -73.883783,102429
102431,BOSTON RD/E TREMONT AV,  40.840610, -73.879560,101411
102437,E 180 ST/CROTONA AV,  40.848377, -73.889151,102373
102439,E 180 ST/ARTHUR AV,  40.849708, -73.891860,102439
102440,E 180 ST/3 AV,  40.850701, -73.893875,102440
102441,E 180 ST/WASHINGTON AV,  40.851476, -73.895352,102369
102445,WEBSTER AV/TREMONT AV,  40.847867, -73.900880,102445
102446,E TREMONT AV/ANTHONY AV,  40.848851, -73.903641,102363
102447,E TREMONT AV/GRAND CONCOURSE E,  40.849300, -73.905632,102447
102448,E TREMONT AV/GRAND CONCOURSE E,  40.849954, -73.906314,102447
102449,E TREMONT AV/MORRIS AV,  40.850847, -73.907487,102360
102450,W TREMONT AV/DAVIDSON AV,  40.852046, -73.909954,102358
102451,W TREMONT AV/W 177 ST,  40.850516, -73.912461,102357
102452,W TREMONT AV/HARRISON AV,  40.850053, -73.913904,102452
102453,W TREMONT AV/UNIVERSITY AV,  40.850391, -73.915167,101289
102487,E BURNSIDE AV/VALENTINE AV,  40.850314, -73.900837,102487
102489,E TREMONT AV/WEBSTER AV,  40.847540, -73.900495,102489
102491,E TREMONT AV/WASHINGTON AV,  40.846870, -73.897680,102491
102492,E TREMONT AV/3 AV,  40.846484, -73.895765,102492
102493,E TREMONT AV/ARTHUR AV,  40.846014, -73.892549,102493
102494,E TREMONT AV/CROTONA AV,  40.845195, -73.890810,102494
102495,E TREMONT AV/PROSPECT AV,  40.844160, -73.888708,102495
102496,E TREMONT AV/SOUTHERN BL,  40.842728, -73.885882,102496
102498,E TREMONT AV/VYSE AV,  40.841076, -73.882483,102498
102499,E TREMONT AV/BOSTON RD,  40.840214, -73.880653,102499
102529,E TREMONT AV/BRYANT AV,  40.840849, -73.881822,102529
102532,E TREMONT AV/PROSPECT AV,  40.844571, -73.889337,102495
102533,E TREMONT AV/CROTONA AV,  40.845625, -73.891455,102494
102534,E TREMONT AV/ARTHUR AV,  40.846483, -73.893740,102493
102536,E TREMONT AV/WASHINGTON AV,  40.847115, -73.898415,102491
102538,E TREMONT AV/WEBSTER AV,  40.847694, -73.900740,102489
102543,W BURNSIDE AV/LORING PL S,  40.853877, -73.914574,102543
102546,W BURNSIDE AV/GRAND AV,  40.853875, -73.909335,102546
102547,E BURNSIDE AV/JEROME AV,  40.853609, -73.906964,102547
102548,E BURNSIDE AV/MORRIS AV,  40.852968, -73.905295,102548
102549,E BURNSIDE AV/GRAND CONCOURSE,  40.852012, -73.903203,102549
102566,E TREMONT AV/MORRIS PK AV,  40.839715, -73.873484,101448
102568,E TREMONT AV/COMMONWEALTH AV,  40.839737, -73.868835,102568
102571,E TREMONT AV/UNIONPORT RD,  40.841218, -73.863692,102571
102572,E TREMONT AV/DOGWOOD DR,  40.841455, -73.861323,102572
